T_tot,J,B_A,mdot,error,Ra,Rc,Ra0,La,Rbi,Rbo,Lc_a,V,Pb,propellant,source,thruster,A_mat,C_mat,config,l_st
0.166,100,0.45,62,0.0098,15,5.5,15,4,41,80,-2,78,16,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.27,150,0.45,62,0.0098,15,5.5,15,4,41,80,-2,100,16,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.378,200,0.45,62,0.0098,15,5.5,15,4,41,80,-2,109,16,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.441,250,0.45,62,0.0098,15,5.5,15,4,41,80,-2,120,16,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.441,300,0.45,61,0.0098,15,5.5,15,4,41,80,-2,120,16,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.187,150,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,80,22,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.167,150,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,70,22,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.169,150,0.45,10.2,0.0098,15,5.5,15,4,41,80,-2,76,22,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.157,150,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,75,22,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.208,150,0.45,10.2,0.0098,15,5.5,15,4,41,80,-2,100,20,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.216,210,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,85,28,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.191,210,0.45,10,0.0098,15,5.5,15,4,41,80,-2,83,28,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.261,200,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,90,30,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.257,230,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,86,30,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.254,235,0.45,10,0.0098,15,5.5,15,4,41,80,-2,84,30,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.093,85,0.45,10.1,0.0098,15,5.5,15,4,41,80,-2,90,30,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.51,350,0.45,10,0.0098,15,5.5,15,4,41,80,-2,50,30,Li,AFAPL-1965-06,LAJ-CF-5,W,W,,cyl
0.23,295,0.45,10,0.0098,15,5,15,9,48,87,2,50,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.259,300,0.45,10,0.0098,15,5,15,9,48,87,2,38,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.271,300,0.45,10,0.0098,15,5,15,9,48,87,2,38,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.288,200,0.45,10,0.0098,15,5,15,9,48,87,2,43,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.387,300,0.45,10,0.0098,15,5,15,9,48,87,2,39,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.44,345,0.45,10,0.0098,15,5,15,9,48,87,2,54,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.491,405,0.45,10,0.0098,15,5,15,9,48,87,2,43,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.549,450,0.45,10,0.0098,15,5,15,9,48,87,2,50,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.342,292,0.45,10,0.0098,15,5,15,9,48,87,2,58,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.31,300,0.45,10,0.0098,15,5,15,9,48,87,2,41,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.411,297,0.45,20,0.0098,15,5,15,9,48,87,2,35,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.276,200,0.45,20,0.0098,15,5,15,9,48,87,2,34.5,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.528,405,0.45,20,0.0098,15,5,15,9,48,87,2,39,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.245,300,0.45,10.2,0.0098,15,5,15,9,48,87,2,36,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.276,300,0.45,10.2,0.0098,15,5,15,9,48,87,2,40,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.283,300,0.45,10.2,0.0098,15,5,15,9,48,87,2,39,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.288,300,0.45,10.5,0.0098,15,5,15,9,48,87,2,38,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.307,300,0.45,10.6,0.0098,15,5,15,9,48,87,2,36,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.307,300,0.45,10.6,0.0098,15,5,15,9,48,87,2,36,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.196,200,0.45,10.6,0.0098,15,5,15,9,48,87,2,40,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.356,300,0.45,10.6,0.0098,15,5,15,9,48,87,2,39,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.356,300,0.45,10.6,0.0098,15,5,15,9,48,87,2,38.5,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.405,350,0.45,10.7,0.0098,15,5,15,9,48,87,2,48,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.521,400,0.45,10.5,0.0098,15,5,15,9,48,87,2,47.5,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.521,404,0.45,10.5,0.0098,15,5,15,9,48,87,2,45,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.521,400,0.45,10.5,0.0098,15,5,15,9,48,87,2,45,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.545,450,0.45,10.3,0.0098,15,5,15,9,48,87,2,51,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.356,300,0.45,10.3,0.0098,15,5,15,9,48,87,2,41,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.356,300,0.45,10.3,0.0098,15,5,15,9,48,87,2,43,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.356,300,0.45,10.2,0.0098,15,5,15,9,48,87,2,37,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.381,300,0.45,19.2,0.0098,15,5,15,9,48,87,2,35,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.359,300,0.45,19.2,0.0098,15,5,15,9,48,87,2,36,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.577,487,0.45,19,0.0098,15,5,15,9,48,87,2,40,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.233,200,0.45,19,0.0098,15,5,15,9,48,87,2,34,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.466,402,0.45,19.1,0.0098,15,5,15,9,48,87,2,39,1000,Li,AFAPL-1965-06,LAJ-AF-2,W,W,,cyl
0.288,250,0.45,9.1,0.0098,15,5,15,9,48,87,-6,35,11,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.387,300,0.45,9.1,0.0098,15,5,15,9,48,87,-6,36.5,8.5,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.398,300,0.45,9.1,0.0098,15,5,15,9,48,87,-6,33.5,6,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.245,300,0.45,9.1,0.0098,15,5,15,9,48,87,-6,33,60,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.294,300,0.45,9.1,0.0098,15,5,15,9,48,87,-6,50,50,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.306,300,0.45,9.1,0.0098,15,5,15,9,48,87,-6,55,40,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.319,300,0.4,9.1,0.0098,15,5,15,9,48,87,-6,56,30,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.294,300,0.4,9.1,0.0098,15,5,15,9,48,87,-6,56,20,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.306,300,0.4,9.1,0.0098,15,5,15,9,48,87,-6,58,17.9,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.208,300,0.3,9.1,0.0098,15,5,15,9,48,87,-6,49.5,15.7,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.245,300,0.3,9.1,0.0098,15,5,15,9,48,87,-6,53.5,13.6,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.349,300,0.3,9.1,0.0098,15,5,15,9,48,87,-6,40.5,11.4,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.288,300,0.3,9.1,0.0098,15,5,15,9,48,87,-6,28.5,9.3,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.196,300,0.3,9.1,0.0098,15,5,15,9,48,87,-6,32,7.1,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.3,300,0.35,9.1,0.0098,15,5,15,9,48,87,-6,32,5,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.257,300,0.35,9.1,0.0098,15,5,15,9,48,87,-6,35,5,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.316,340,0.35,9.1,0.0098,15,5,15,9,48,87,-6,65,5,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.151,120,0.45,9.1,0.0098,15,5,15,9,48,87,-6,66,5,Li,AFAPL-1965-06,LAJ-AF-3,W,W,,cyl
0.226,350,0.45,4.5,0.0098,15,5,15,9,48,87,14,32,0.67,Li,AFAPL-1965-06,LAJ-AF-4,W,W,,cyl
0.221,250,0.45,4.53,0.0098,15,5,15,9,48,87,19,40,6,Li,AFAPL-1967-01,LAJ-AF-6D,W,W,,cyl
0.239,250,0.45,5.4,0.0098,15,5,15,9,48,87,19,42,0.0002,Li,AFAPL-1967-01,LAJ-AF-6D,W,W,,cyl
0.224,250,0.45,5.8,0.0098,15,5,15,9,48,87,19,40,0.0003,Li,AFAPL-1967-01,LAJ-AF-6D,W,W,,cyl
0.233,250,0.45,5.8,0.0098,15,5,15,9,48,87,19,42,0.0002,Li,AFAPL-1967-01,LAJ-AF-6D,W,W,,cyl
2.53,1700,0.09,80,0.025,80,22.5,48,120,109,244,0,54.4,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.64,1800,0.09,80,0.025,80,22.5,48,120,109,244,0,55.3,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.74,1900,0.09,80,0.025,80,22.5,48,120,109,244,0,56.2,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.86,2000,0.09,80,0.025,80,22.5,48,120,109,244,0,57.4,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.91,2100,0.09,80,0.025,80,22.5,48,120,109,244,0,58.1,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.59,1700,0.09,81,0.025,80,22.5,48,120,109,244,0,56,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.72,1800,0.09,81,0.025,80,22.5,48,120,109,244,0,57.5,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.86,1900,0.09,81,0.025,80,22.5,48,120,109,244,0,60,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.12,2000,0.09,81,0.025,80,22.5,48,120,109,244,0,56.5,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.26,2100,0.09,81,0.025,80,22.5,48,120,109,244,0,58,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.61,1700,0.09,85,0.025,80,22.5,48,120,109,244,0,54.4,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.72,1800,0.09,85,0.025,80,22.5,48,120,109,244,0,55.1,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.82,1900,0.09,85,0.025,80,22.5,48,120,109,244,0,55.8,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.94,2000,0.09,85,0.025,80,22.5,48,120,109,244,0,56.6,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.06,2100,0.09,85,0.025,80,22.5,48,120,109,244,0,57.3,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.7,1700,0.09,86,0.025,80,22.5,48,120,109,244,0,55,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.8,1800,0.09,86,0.025,80,22.5,48,120,109,244,0,57,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.7,1700,0.09,95,0.025,80,22.5,48,120,109,244,0,54.2,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.8,1800,0.09,95,0.025,80,22.5,48,120,109,244,0,54.5,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.9,1900,0.09,95,0.025,80,22.5,48,120,109,244,0,54.9,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.02,2000,0.09,95,0.025,80,22.5,48,120,109,244,0,55.9,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.14,2100,0.09,95,0.025,80,22.5,48,120,109,244,0,56.6,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.84,1800,0.09,94,0.025,80,22.5,48,120,109,244,0,56,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
2.98,1900,0.09,94,0.025,80,22.5,48,120,109,244,0,55,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.15,2000,0.09,94,0.025,80,22.5,48,120,109,244,0,56,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
3.29,2100,0.09,94,0.025,80,22.5,48,120,109,244,0,58,3.6,Li,"MAI199607,MAI199704,IEPC-97-117",MAI150kW,W,W,,cone
1.3,1300,0.045,45,0.05,80,22.5,48,120,109,244,0,45,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.4,1400,0.045,45,0.05,80,22.5,48,120,109,244,0,46.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.41,1500,0.045,45,0.05,80,22.5,48,120,109,244,0,48,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.25,1200,0.045,47,0.05,80,22.5,48,120,109,244,0,44.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.3,1300,0.045,47,0.05,80,22.5,48,120,109,244,0,46,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.4,1400,0.045,47,0.05,80,22.5,48,120,109,244,0,47.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.45,1500,0.045,47,0.05,80,22.5,48,120,109,244,0,48.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.55,1400,0.045,61,0.05,80,22.5,48,120,109,244,0,42.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.6,1500,0.045,61,0.05,80,22.5,48,120,109,244,0,44.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.45,1300,0.045,62,0.05,80,22.5,48,120,109,244,0,41.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.55,1400,0.045,62,0.05,80,22.5,48,120,109,244,0,42.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.6,1500,0.045,62,0.05,80,22.5,48,120,109,244,0,43,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
2.15,1500,0.09,61,0.05,80,22.5,48,120,109,244,0,62,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
2.1,1500,0.09,62,0.05,80,22.5,48,120,109,244,0,63,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.75,1200,0.09,65,0.05,80,22.5,48,120,109,244,0,57,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
1.8,1300,0.09,65,0.05,80,22.5,48,120,109,244,0,58,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
2,1400,0.09,65,0.05,80,22.5,48,120,109,244,0,60.5,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
2.1,1500,0.09,65,0.05,80,22.5,48,120,109,244,0,63,3.6,Li,IEPC-95-105,MAI150kW,W,W,,cone
2.86,2800,0.045,92,0.025,80,27,48,120,109,244,0,44,4.2,Li,"MAI199812,IEPC-99-176",MAI200kW,W,W,,cone
3.37,2900,0.045,126,0.025,80,27,48,120,109,244,0,43,4.2,Li,"MAI199812,IEPC-99-176",MAI200kW,W,W,,cone
3.91,2700,0.0675,128,0.025,80,27,48,120,109,244,0,50,4.2,Li,"MAI199812,IEPC-99-176",MAI200kW,W,W,,cone
4.2,2900,0.0675,124,0.025,80,27,48,120,109,244,0,57,4.2,Li,"MAI199812,IEPC-99-176",MAI200kW,W,W,,cone
4.462,2900,0.09,107,0.025,80,27,48,120,109,244,0,63.5,4.2,Li,"MAI199812,IEPC-99-176",MAI200kW,W,W,,cone
0.033,70,0.05,12.6,0.000099,22,4,4,39,44.5,80,-11,40,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.036,110,0.05,12.6,0.000108,22,4,4,39,44.5,80,-11,34,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.035,150,0.05,12.6,0.000105,22,4,4,39,44.5,80,-11,28,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.025,200,0.05,12.6,0.000075,22,4,4,39,44.5,80,-11,18,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.026,300,0.05,12.6,0.000078,22,4,4,39,44.5,80,-11,16,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.026,400,0.05,12.6,0.000078,22,4,4,39,44.5,80,-11,14,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.025,85,0.1,12.6,0.000075,22,4,4,39,44.5,80,-11,26,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.027,110,0.1,12.6,0.000081,22,4,4,39,44.5,80,-11,22,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.031,155,0.1,12.6,0.000093,22,4,4,39,44.5,80,-11,20,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.033,205,0.1,12.6,0.000099,22,4,4,39,44.5,80,-11,18,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.038,305,0.1,12.6,0.000114,22,4,4,39,44.5,80,-11,17,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.041,410,0.1,12.6,0.000123,22,4,4,39,44.5,80,-11,15,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.052,85,0.15,12.6,0.000156,22,4,4,39,44.5,80,-11,29,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.054,110,0.15,12.6,0.000162,22,4,4,39,44.5,80,-11,27,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.062,165,0.15,12.6,0.000186,22,4,4,39,44.5,80,-11,23,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.068,200,0.15,12.6,0.000204,22,4,4,39,44.5,80,-11,22,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.076,310,0.15,12.6,0.000228,22,4,4,39,44.5,80,-11,19,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.076,405,0.15,12.6,0.000228,22,4,4,39,44.5,80,-11,17,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.045,80,0.2,12.6,0.000135,22,4,4,39,44.5,80,-11,31,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.061,110,0.2,12.6,0.000183,22,4,4,39,44.5,80,-11,30,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.079,160,0.2,12.6,0.000237,22,4,4,39,44.5,80,-11,27,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.09,200,0.2,12.6,0.00027,22,4,4,39,44.5,80,-11,25,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.105,310,0.2,12.6,0.000315,22,4,4,39,44.5,80,-11,22,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.104,405,0.2,12.6,0.000312,22,4,4,39,44.5,80,-11,19,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.065,80,0.25,12.6,0.000195,22,4,4,39,44.5,80,-11,33,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.074,110,0.25,12.6,0.000222,22,4,4,39,44.5,80,-11,31,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.09,160,0.25,12.6,0.00027,22,4,4,39,44.5,80,-11,30,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.104,205,0.25,12.6,0.000312,22,4,4,39,44.5,80,-11,27,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.116,300,0.25,12.6,0.000348,22,4,4,39,44.5,80,-11,23,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.116,405,0.25,12.6,0.000348,22,4,4,39,44.5,80,-11,19,1,N2,IEPC-1988-057,TU10kW,Cu,ThO2W,cylcone,38
0.071,200,0.25,8.4,0.000213,22,4,4,39,44.5,80,-11,32,1,N2,JPP-1992-8-1,TU10kW,Cu,ThO2W,cylcone,38
0.141,100,0.3,40,NA,18,1.3,3.8,8,30,66,-6,62,28,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.037,100,0.3,3.59,NA,18,1.3,3.8,8,30,66,-6,64,11,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.026,100,0.3,2.83,NA,18,1.3,3.8,8,30,66,-6,64,11,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.033,120,0.3,2.85,NA,18,1.3,3.8,8,30,66,-6,67,12,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.201,140,0.3,40,NA,18,1.3,3.8,8,30,66,-6,59,29,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.137,140,0.3,18.7,NA,18,1.3,3.8,8,30,66,-6,57,31,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.071,140,0.3,8.14,NA,18,1.3,3.8,8,30,66,-6,56,13,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.045,140,0.3,3.62,NA,18,1.3,3.8,8,30,66,-6,60,12,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.046,140,0.3,3.59,NA,18,1.3,3.8,8,30,66,-6,51,12,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.044,140,0.3,2.95,NA,18,1.3,3.8,8,30,66,-6,65,10,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.051,140,0.3,2.3,NA,18,1.3,3.8,8,30,66,-6,70,15,N2,EOS-5470,H2-4F,W,W,cylcone,4.6
0.465,300,0.45,49,NA,15,5,15,13,48,86,23,33,0.52,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.522,350,0.45,55.6,NA,15,5,15,13,48,86,23,33.4,0.38,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.572,350,0.45,59.1,NA,15,5,15,13,48,86,23,33.4,0.38,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.59,350,0.45,58.4,NA,15,5,15,13,48,86,23,33.4,0.38,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.579,350,0.45,61.6,NA,15,5,15,13,48,86,23,33.4,0.38,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.653,400,0.45,62.3,NA,15,5,15,13,48,86,23,34.5,0.29,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.698,450,0.45,61.9,NA,15,5,15,13,48,86,23,36.2,0.21,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.784,500,0.45,61.6,NA,15,5,15,13,48,86,23,38.8,0.21,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.604,500,0.45,39.2,NA,15,5,15,13,48,86,23,41,0.12,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.571,400,0.45,37.8,NA,15,5,15,13,48,86,23,39,0.11,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.548,250,0.45,35,NA,15,5,15,13,48,86,23,56,0.11,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.483,300,0.45,32.9,NA,15,5,15,13,48,86,23,43.7,0.14,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.46,200,0.45,31.8,NA,15,5,15,13,48,86,23,57,0.14,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.346,250,0.45,20.5,NA,15,5,15,13,48,86,23,136,0.36,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.272,200,0.5,18.6,NA,15,5,15,13,48,86,23,167.5,0.47,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.175,150,0.45,18.9,NA,15,5,15,13,48,86,23,200,0.63,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.1,103,0.45,18.8,NA,15,5,15,13,48,86,23,294.2,0.68,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.243,250,0.25,20.1,NA,15,5,15,13,48,86,23,106.8,0.68,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.366,250,0.45,19.4,NA,15,5,15,13,48,86,23,136,0.37,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.172,150,0.45,10,NA,15,5,15,13,48,86,23,206.7,0.56,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.181,150,0.45,10.1,NA,15,5,15,13,48,86,23,213.3,0.58,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.077,100,0.45,10,NA,15,5,15,13,48,86,23,318,0.66,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.161,200,0.2,10,NA,15,5,15,13,48,86,23,126.5,0.6,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.201,250,0.2,10,NA,15,5,15,13,48,86,23,100.4,0.59,Na,EOS-5470,LAJ-AF-6D,W,W,cyl,NA
0.342,300,0.1,40,NA,31.8,4.8,7.6,21.3,49,70,-9.3,50,10,NH3,McDonnell-1969-07,X7-s,W,W,cylcone,12.7
